ts,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,vel_ned_valid,timestamp_time_relative,time_utc_usec,satellites_used,heading,heading_offset
1694784946629987,38.2591,15.5956,109.301,109.301,0.25,0.5,1,1,0,0,0,0.03,0.02,-0.01,-2.94,5.6615,1,0,1694784945549860,nan,nan
1694784947029987,38.2591,15.5956,110.461,110.461,0.25,0.5,1,1,0,0,0,0.03,0.03,-0.01,-2.93,5.93569,1,0,1694784945949860,nan,nan
1694784947432156,38.2591,15.5956,111.619,111.619,0.25,0.5,1,1,0,0,0,0.03,0.04,0,-2.87,6.09434,1,0,1694784946349860,nan,nan
1694784947636156,38.2591,15.5956,112.186,112.186,0.25,0.5,1,1,0,0,0,0.03,0.02,0,-2.87,6.05682,1,0,1694784946549860,nan,nan
1694784948032156,38.2591,15.5956,113.357,113.357,0.25,0.5,1,1,0,0,0,0.03,0.02,0,-2.89,0.124093,1,0,1694784946949860,nan,nan
1694784948438141,38.2591,15.5956,114.516,114.516,0.25,0.5,1,1,0,0,0,0.02,0.04,0,-2.93,0.104371,1,0,1694784947349860,nan,nan
1694784948838141,38.2591,15.5956,115.681,115.681,0.25,0.5,1,1,0,0,0,0.01,0.04,0,-2.94,6.06467,1,0,1694784947745860,nan,nan
1694784949242141,38.2591,15.5956,116.854,116.854,0.25,0.5,1,1,0,0,0,0.01,0,0,-2.97,3.97289,1,0,1694784948149860,nan,nan
1694784949645133,38.2591,15.5956,118.025,118.025,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.02,-2.91,2.0546,1,0,1694784948549860,nan,nan
1694784949849133,38.2591,15.5956,118.623,118.623,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.02,-2.93,2.00085,1,0,1694784948753860,nan,nan
1694784950245133,38.2591,15.5956,119.78,119.78,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.01,-2.9,2.41972,1,0,1694784949145860,nan,nan
1694784950656370,38.2591,15.5956,120.966,120.966,0.25,0.5,1,1,0,0,0,0.01,-0.01,0,-2.9,3.14962,1,0,1694784949549860,nan,nan
1694784951052370,38.2591,15.5956,122.146,122.146,0.25,0.5,1,1,0,0,0,0.01,0,0.04,-2.95,1.60605,1,0,1694784949949860,nan,nan
1694784951459373,38.2591,15.5956,123.325,123.325,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.01,-2.92,2.28481,1,0,1694784950349860,nan,nan
1694784951859373,38.2591,15.5956,124.504,124.504,0.25,0.5,1,1,0,0,0,0.01,-0.01,0,-2.97,2.95729,1,0,1694784950745860,nan,nan
1694784952263373,38.2591,15.5956,125.688,125.688,0.25,0.5,1,1,0,0,0,0.01,0,0.01,-2.99,2.02441,1,0,1694784951145860,nan,nan
1694784952666328,38.2591,15.5956,126.889,126.889,0.25,0.5,1,1,0,0,0,0.02,-0.01,0,-2.95,2.84506,1,0,1694784951549860,nan,nan
1694784952866328,38.2591,15.5956,127.494,127.494,0.25,0.5,1,1,0,0,0,0.02,0,0,-3.01,3.06689,1,0,1694784951753860,nan,nan
1694784953266328,38.2591,15.5956,128.663,128.663,0.25,0.5,1,1,0,0,0,0.02,0.01,0.02,-2.97,1.0636,1,0,1694784952145860,nan,nan
1694784953476880,38.2591,15.5956,129.288,129.288,0.25,0.5,1,1,0,0,0,0.02,0,0.02,-3.01,1.87954,1,0,1694784952353860,nan,nan
1694784953872880,38.2591,15.5956,130.446,130.446,0.25,0.5,1,1,0,0,0,0.02,-0.01,0,-2.93,3.18976,1,0,1694784952745860,nan,nan
1694784954072880,38.2591,15.5956,131.06,131.06,0.25,0.5,1,1,0,0,0,0.01,0,0,-2.95,0.544019,1,0,1694784952949860,nan,nan
1694784954482721,38.2591,15.5956,132.259,132.259,0.25,0.5,1,1,0,0,0,0.01,0,0,-2.95,0.700924,1,0,1694784953349860,nan,nan
1694784954678721,38.2591,15.5956,132.851,132.851,0.25,0.5,1,1,0,0,0,0.01,0.01,0,-3.01,0.286932,1,0,1694784953549860,nan,nan
1694784955082721,38.2591,15.5956,134.06,134.06,0.25,0.5,1,1,0,0,0,0.02,0.01,0.01,-2.99,0.652579,1,0,1694784953949860,nan,nan
1694784955485222,38.2591,15.5956,135.265,135.265,0.25,0.5,1,1,0,0,0,0.03,0,0,-3.05,1.70938,1,0,1694784954349860,nan,nan
1694784955689222,38.2591,15.5956,135.868,135.868,0.25,0.5,1,1,0,0,0,0.03,0.03,0.03,-2.98,0.832697,1,0,1694784954549860,nan,nan
1694784956089222,38.2591,15.5956,137.065,137.065,0.25,0.5,1,1,0,0,0,0.04,0.03,0,-2.98,6.20953,1,0,1694784954949860,nan,nan
1694784956491926,38.2591,15.5956,138.265,138.265,0.25,0.5,1,1,0,0,0,0.04,0.03,-0.02,-3.04,5.74772,1,0,1694784955349860,nan,nan
1694784956695926,38.2591,15.5956,138.872,138.872,0.25,0.5,1,1,0,0,0,0.04,0.04,-0.02,-2.96,5.67215,1,0,1694784955549860,nan,nan
1694784957091926,38.2591,15.5956,140.092,140.092,0.25,0.5,1,1,0,0,0,0.04,0.05,0,-3.03,6.13396,1,0,1694784955949860,nan,nan
1694784957498269,38.2591,15.5956,141.3,141.3,0.25,0.5,1,1,0,0,0,0.03,0.02,-0.02,-3.04,5.49482,1,0,1694784956349860,nan,nan
1694784957902269,38.2591,15.5956,142.507,142.507,0.25,0.5,1,1,0,0,0,0.02,0,-0.02,-3.05,5.15274,1,0,1694784956753860,nan,nan
